"n","p","dimension","correlation","scheme","metric","replications","mean","sd","se","ci_lower","ci_upper"
100,100,"n=100, p=100","independent","quantile_8","f1_lasso",100,0.424,0.114697670227235,0.0114697670227235,0.401519256635462,0.446480743364538
100,100,"n=100, p=100","independent","quantile_8","f1_lar",100,0.424,0.114697670227235,0.0114697670227235,0.401519256635462,0.446480743364538
100,100,"n=100, p=100","independent","quantile_8","f1_glmnet",100,0.425898833051007,0.107781543853413,0.0107781543853413,0.404773650455738,0.447024015646276
100,100,"n=100, p=100","independent","quantile_8","rmse_lasso",100,3.62916835991749,0.379517423343165,0.0379517423343165,3.55478294494223,3.70355377489275
100,100,"n=100, p=100","independent","quantile_8","rmse_lar",100,3.62916835991749,0.379517423343165,0.0379517423343165,3.55478294494223,3.70355377489275
100,100,"n=100, p=100","independent","quantile_8","rmse_glmnet",100,3.62982920991996,0.37953948483541,0.037953948483541,3.55543947089222,3.7042189489477
100,100,"n=100, p=100","independent","quantile_8","elapsed_seconds",100,0.607499999999995,0.307851384189635,0.0307851384189635,0.547161128698827,0.667838871301164
100,100,"n=100, p=100","independent","equal_width_4","mean_entry_tau",100,0.942056521434127,0.0177641625935138,0.00177641625935138,0.938574745565799,0.945538297302456
100,100,"n=100, p=100","independent","equal_width_4","mean_jaccard_s",100,0.969260739260739,0.0444653777939077,0.00444653777939077,0.960545525213133,0.977975953308345
100,100,"n=100, p=100","independent","equal_width_4","mean_jaccard_2s",100,0.975854539180626,0.0353738864049789,0.00353738864049789,0.96892125744525,0.982787820916002
100,100,"n=100, p=100","independent","equal_width_4","mean_support_f1",100,0.543357236965933,0.117344672024693,0.0117344672024693,0.520357681249093,0.566356792682773
100,100,"n=100, p=100","independent","equal_width_4","mean_rmse",100,3.53141108680456,0.378817821232225,0.0378817821232224,3.45716279384304,3.60565937976607
100,100,"n=100, p=100","independent","equal_width_4","f1_lasso",100,0.541,0.119844174921547,0.0119844174921547,0.517510541715377,0.564489458284623
100,100,"n=100, p=100","independent","equal_width_4","f1_lar",100,0.541,0.119844174921547,0.0119844174921547,0.517510541715377,0.564489458284623
100,100,"n=100, p=100","independent","equal_width_4","f1_glmnet",100,0.548071710897798,0.115394563172701,0.0115394563172701,0.525454376515948,0.570689045279647
100,100,"n=100, p=100","independent","equal_width_4","rmse_lasso",100,3.5303266593019,0.377972046482588,0.0377972046482588,3.45624413819132,3.60440918041249
100,100,"n=100, p=100","independent","equal_width_4","rmse_lar",100,3.5303266593019,0.377972046482588,0.0377972046482588,3.45624413819132,3.60440918041249
100,100,"n=100, p=100","independent","equal_width_4","rmse_glmnet",100,3.53357994180987,0.380727508725773,0.0380727508725773,3.45895735009961,3.60820253352012
100,100,"n=100, p=100","independent","equal_width_4","elapsed_seconds",100,0.438999999999992,0.224789463788458,0.0224789463788458,0.394941265097454,0.48305873490253
100,100,"n=100, p=100","ar1_rho_0.5","original","mean_entry_tau",100,0.940835608549134,0.0234188219645534,0.00234188219645534,0.936245519444081,0.945425697654186
100,100,"n=100, p=100","ar1_rho_0.5","original","mean_jaccard_s",100,0.967762237762238,0.0472504004690802,0.00472504004690802,0.958501159270298,0.977023316254177
100,100,"n=100, p=100","ar1_rho_0.5","original","mean_jaccard_2s",100,0.963844657757701,0.0369624603889972,0.00369624603889972,0.956600015521458,0.971089299993945
100,100,"n=100, p=100","ar1_rho_0.5","original","mean_support_f1",100,0.732557374992158,0.0990859470747527,0.00990859470747527,0.713136529365506,0.751978220618809
100,100,"n=100, p=100","ar1_rho_0.5","original","mean_rmse",100,2.83693845506773,0.351584242030137,0.0351584242030137,2.76802794362982,2.90584896650563
100,100,"n=100, p=100","ar1_rho_0.5","original","f1_lasso",100,0.732,0.102375817851718,0.0102375817851718,0.711934339701063,0.752065660298937
100,100,"n=100, p=100","ar1_rho_0.5","original","f1_lar",100,0.732,0.102375817851718,0.0102375817851718,0.711934339701063,0.752065660298937
100,100,"n=100, p=100","ar1_rho_0.5","original","f1_glmnet",100,0.733672124976473,0.0966199422506496,0.00966199422506496,0.714734616295346,0.7526096336576
100,100,"n=100, p=100","ar1_rho_0.5","original","rmse_lasso",100,2.82485237113212,0.353558207906317,0.0353558207906317,2.75555496238249,2.89414977988176
100,100,"n=100, p=100","ar1_rho_0.5","original","rmse_lar",100,2.82511719746572,0.35371464493499,0.0353714644934991,2.75578912705846,2.89444526787298
100,100,"n=100, p=100","ar1_rho_0.5","original","rmse_glmnet",100,2.86084579660533,0.353561515690136,0.0353561515690136,2.79154773953007,2.9301438536806
100,100,"n=100, p=100","ar1_rho_0.5","original","elapsed_seconds",100,0.239100000000005,0.113991803710307,0.0113991803710307,0.216757606472785,0.261442393527226
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","mean_entry_tau",100,0.930231879283549,0.0271021608524425,0.00271021608524425,0.92491985575647,0.935543902810628
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","mean_jaccard_s",100,0.976037296037296,0.0380281983769811,0.00380281983769811,0.968583769155408,0.983490822919184
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","mean_jaccard_2s",100,0.97903162055336,0.0324101254722913,0.00324101254722913,0.972679235960791,0.985384005145929
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","mean_support_f1",100,0.655821005081875,0.0946173149164551,0.00946173149164551,0.63727601135825,0.6743659988055
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","mean_rmse",100,3.13522470074431,0.351999556845344,0.0351999556845344,3.06623278760262,3.204216613886
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","f1_lasso",100,0.655,0.0957427107756338,0.00957427107756339,0.636234428687976,0.673765571312024
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","f1_lar",100,0.655,0.0957427107756338,0.00957427107756339,0.636234428687976,0.673765571312024
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","f1_glmnet",100,0.657463015245624,0.0956293622342102,0.00956293622342102,0.638719660247719,0.676206370243529
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","rmse_lasso",100,3.12884429275478,0.349620170779571,0.0349620170779571,3.06031873928198,3.19736984622757
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","rmse_lar",100,3.12884429275478,0.349620170779571,0.0349620170779571,3.06031873928198,3.19736984622757
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","rmse_glmnet",100,3.14798551672338,0.358249645488221,0.0358249645488221,3.07776858620769,3.21820244723907
100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","elapsed_seconds",100,0.165600000000013,0.0823434541687501,0.00823434541687501,0.149460682982938,0.181739317017088
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","mean_entry_tau",100,0.940794162946814,0.0170671164695086,0.00170671164695086,0.937449008118791,0.944139317774838
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","mean_jaccard_s",100,0.977350427350427,0.0375507950697853,0.00375507950697853,0.969990471516749,0.984710383184105
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","mean_jaccard_2s",100,0.98146535228057,0.0283860316186458,0.00283860316186458,0.975901690083315,0.987029014477824
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","mean_support_f1",100,0.525255724951377,0.109382720281016,0.0109382720281016,0.503816711776298,0.546694738126456
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","mean_rmse",100,3.38999632399417,0.342331801356671,0.0342331801356671,3.32289929092826,3.45709335706007
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","f1_lasso",100,0.525,0.109521456778795,0.0109521456778795,0.503533794471356,0.546466205528644
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","f1_lar",100,0.525,0.109521456778795,0.0109521456778795,0.503533794471356,0.546466205528644
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","f1_glmnet",100,0.525767174854131,0.110870898094116,0.0110870898094116,0.504036478827685,0.547497870880578
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","rmse_lasso",100,3.38677292659943,0.340835555972225,0.0340835555972225,3.31996915762887,3.45357669556998
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","rmse_lar",100,3.38677292659943,0.340835555972225,0.0340835555972225,3.31996915762887,3.45357669556998
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","rmse_glmnet",100,3.39644311878365,0.346013256082445,0.0346013256082445,3.32862452059149,3.46426171697581
100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","elapsed_seconds",100,0.254999999999998,0.128003314351042,0.0128003314351042,0.229911350387193,0.280088649612802
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","mean_entry_tau",100,0.949314772182781,0.0160028096163785,0.00160028096163785,0.94617822149797,0.952451322867591
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","mean_jaccard_s",100,0.96044067044067,0.0515481583880185,0.00515481583880185,0.950337231396619,0.970544109484722
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","mean_jaccard_2s",100,0.973736432649476,0.029891809782825,0.0029891809782825,0.967877637932042,0.97959522736691
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","mean_support_f1",100,0.363195024781981,0.117472016140265,0.0117472016140265,0.340170509618489,0.386219539945473
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","mean_rmse",100,3.65462987330988,0.332285980151641,0.0332285980151641,3.58950182120015,3.7197579254196
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","f1_lasso",100,0.363,0.120315242491372,0.0120315242491372,0.339418212471691,0.386581787528309
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","f1_lar",100,0.363,0.120315242491372,0.0120315242491372,0.339418212471691,0.386581787528309
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","f1_glmnet",100,0.363585074345944,0.114996516691509,0.0114996516691509,0.341045757074408,0.38612439161748
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","rmse_lasso",100,3.65422057138619,0.332990700266674,0.0332990700266674,3.58895439413392,3.71948674863846
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","rmse_lar",100,3.65422057138619,0.332990700266674,0.0332990700266674,3.58895439413392,3.71948674863846
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","rmse_glmnet",100,3.65544847715725,0.330987451988617,0.0330987451988617,3.59057493656748,3.72032201774702
100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","elapsed_seconds",100,0.349299999999992,0.143542870096554,0.0143542870096554,0.321165597461067,0.377434402538916
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","mean_entry_tau",100,0.93996429760518,0.018273358935661,0.0018273358935661,0.93638271925379,0.943545875956569
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","mean_jaccard_s",100,0.967000777000777,0.0418530394471187,0.00418530394471187,0.958797581269142,0.975203972732412
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","mean_jaccard_2s",100,0.983174603174603,0.022561127464035,0.0022561127464035,0.978752622191652,0.987596584157554
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","mean_support_f1",100,0.462076165380513,0.104605281871305,0.0104605281871305,0.441573530133737,0.482578800627289
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","mean_rmse",100,3.55866852623755,0.35082148251194,0.035082148251194,3.48990751566521,3.62742953680989
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","f1_lasso",100,0.461,0.106263442405745,0.0106263442405745,0.440172365288474,0.481827634711526
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","f1_lar",100,0.461,0.106263442405745,0.0106263442405745,0.440172365288474,0.481827634711526
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","f1_glmnet",100,0.46422849614154,0.105058532734222,0.0105058532734222,0.443637023725632,0.484819968557447
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","rmse_lasso",100,3.55852946190634,0.350427027163514,0.0350427027163514,3.48984576458229,3.62721315923039
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","rmse_lar",100,3.55852946190634,0.350427027163514,0.0350427027163514,3.48984576458229,3.62721315923039
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","rmse_glmnet",100,3.55894665489997,0.351778297480024,0.0351778297480024,3.48999810859389,3.62789520120606
100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","elapsed_seconds",100,0.25180000000001,0.136747056918062,0.0136747056918062,0.22499757684407,0.27860242315595
100,100,"n=100, p=100","ar1_rho_0.9","original","mean_entry_tau",100,0.887106789545969,0.0346093274156012,0.00346093274156012,0.880323361372511,0.893890217719427
100,100,"n=100, p=100","ar1_rho_0.9","original","mean_jaccard_s",100,0.951006216006216,0.0663259617079846,0.00663259617079846,0.938006327511451,0.964006104500981
100,100,"n=100, p=100","ar1_rho_0.9","original","mean_jaccard_2s",100,0.890738030702523,0.0796681222688382,0.00796681222688382,0.875123078737831,0.906352982667216
100,100,"n=100, p=100","ar1_rho_0.9","original","mean_support_f1",100,0.44347619047619,0.115113252497815,0.0115113252497815,0.420913992986619,0.466038387965762
100,100,"n=100, p=100","ar1_rho_0.9","original","mean_rmse",100,2.66469405379492,0.521419985347395,0.0521419985347395,2.56249573666683,2.76689237092301
100,100,"n=100, p=100","ar1_rho_0.9","original","f1_lasso",100,0.444,0.115749642755301,0.0115749642755301,0.421313070019961,0.466686929980039
100,100,"n=100, p=100","ar1_rho_0.9","original","f1_lar",100,0.439,0.119675487140108,0.0119675487140108,0.415543604520539,0.462456395479461
100,100,"n=100, p=100","ar1_rho_0.9","original","f1_glmnet",100,0.447428571428571,0.114531272862466,0.0114531272862466,0.424980441947528,0.469876700909615
100,100,"n=100, p=100","ar1_rho_0.9","original","rmse_lasso",100,2.64387897237919,0.518562863795584,0.0518562863795584,2.54224065107526,2.74551729368313
100,100,"n=100, p=100","ar1_rho_0.9","original","rmse_lar",100,2.65999116346917,0.525565195435926,0.0525565195435926,2.55698038516373,2.76300194177461
100,100,"n=100, p=100","ar1_rho_0.9","original","rmse_glmnet",100,2.6902120255364,0.525427489964288,0.0525427489964288,2.5872282375034,2.7931958135694
100,100,"n=100, p=100","ar1_rho_0.9","original","elapsed_seconds",100,0.286899999999996,0.0909955598872615,0.00909955598872615,0.269064870262093,0.304735129737899
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","mean_entry_tau",100,0.882101805221357,0.0305773271831203,0.00305773271831203,0.876108649093465,0.888094961349248
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","mean_jaccard_s",100,0.963853923853924,0.0595856095846999,0.00595856095846999,0.952175144375323,0.975532703332525
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","mean_jaccard_2s",100,0.925497804128239,0.0629397372278969,0.00629397372278969,0.913161615631571,0.937833992624907
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","mean_support_f1",100,0.369943722943723,0.107422243503792,0.0107422243503792,0.34888896321698,0.390998482670466
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","mean_rmse",100,2.95976558392429,0.566330817007956,0.0566330817007956,2.84876474379073,3.07076642405785
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","f1_lasso",100,0.37,0.107778298447144,0.0107778298447144,0.34887545350436,0.39112454649564
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","f1_lar",100,0.367,0.109225926548155,0.0109225926548155,0.345591718396562,0.388408281603438
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","f1_glmnet",100,0.372831168831169,0.108562700889883,0.0108562700889883,0.351552879456752,0.394109458205586
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","rmse_lasso",100,2.94689892206228,0.560277331547663,0.0560277331547663,2.83708456507894,3.05671327904562
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","rmse_lar",100,2.95351036653129,0.564493931306445,0.0564493931306445,2.84286955599523,3.06415117706736
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","rmse_glmnet",100,2.9788874631793,0.575929909486212,0.0575929909486212,2.86600520092,3.0917697254386
100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","elapsed_seconds",100,0.175299999999979,0.0608434819264123,0.00608434819264123,0.163374677542402,0.187225322457556
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","mean_entry_tau",100,0.90696534778578,0.0247378369250246,0.00247378369250246,0.902116731748475,0.911813963823085
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","mean_jaccard_s",100,0.969376456876457,0.0494312850501837,0.00494312850501837,0.959687925006621,0.979064988746293
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","mean_jaccard_2s",100,0.956359872012046,0.0433977059988747,0.00433977059988747,0.947853921636266,0.964865822387825
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","mean_support_f1",100,0.307946420729029,0.104156942203911,0.0104156942203911,0.287531660057063,0.328361181400996
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","mean_rmse",100,3.13897708259798,0.564803120973131,0.0564803120973131,3.02827567088725,3.24967849430871
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","f1_lasso",100,0.308,0.105102162900982,0.0105102162900982,0.287399976071407,0.328600023928593
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","f1_lar",100,0.306,0.106192126246571,0.0106192126246571,0.285186343255672,0.326813656744328
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","f1_glmnet",100,0.309839262187088,0.10358162943483,0.010358162943483,0.289537262817862,0.330141261556315
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","rmse_lasso",100,3.13176979297115,0.56198650972315,0.056198650972315,3.02162043706541,3.24191914887689
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","rmse_lar",100,3.13375559076801,0.56241284244773,0.056241284244773,3.02352267364826,3.24398850788777
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","rmse_glmnet",100,3.15140586405478,0.570957025224555,0.0570957025224555,3.03949828711076,3.26331344099879
100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","elapsed_seconds",100,0.238700000000003,0.0658841192679972,0.00658841192679972,0.225786712623476,0.251613287376531
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","mean_entry_tau",100,0.928276679906551,0.0220268835657945,0.00220268835657945,0.923959410727655,0.932593949085447
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","mean_jaccard_s",100,0.963378843378843,0.0466225230473705,0.00466225230473705,0.954240828861559,0.972516857896128
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","mean_jaccard_2s",100,0.963255928853755,0.0391891994232514,0.00391891994232514,0.955574845766798,0.970937011940712
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","mean_support_f1",100,0.240522115565594,0.0984869146687486,0.00984869146687486,0.221218680290519,0.259825550840669
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","mean_rmse",100,3.36541649565557,0.628670504882724,0.0628670504882724,3.24219707669856,3.48863591461259
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","f1_lasso",100,0.238,0.100282429450855,0.0100282429450855,0.218344643827632,0.257655356172368
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","f1_lar",100,0.239,0.10039819709436,0.010039819709436,0.219321953369505,0.258678046630495
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","f1_glmnet",100,0.244566346696781,0.0995722609132855,0.00995722609132855,0.225050183557778,0.264082509835785
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","rmse_lasso",100,3.36335135420134,0.628404280969389,0.0628404280969389,3.24018411513134,3.48651859327134
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","rmse_lar",100,3.36364252790338,0.629094370784608,0.0629094370784608,3.24034003122959,3.48694502457716
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","rmse_glmnet",100,3.369255604862,0.629153357540425,0.0629153357540425,3.24594154678408,3.49256966293992
100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","elapsed_seconds",100,0.322200000000021,0.110303346652889,0.0110303346652889,0.300580544056054,0.343819455943987
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","mean_entry_tau",100,0.910061710440334,0.0268054025694403,0.00268054025694403,0.904807851536724,0.915315569343944
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","mean_jaccard_s",100,0.970142635142635,0.0476163047525569,0.00476163047525569,0.960809839411134,0.979475430874136
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","mean_jaccard_2s",100,0.960934186586361,0.0449793289949343,0.00449793289949343,0.952118238103353,0.969750135069368
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","mean_support_f1",100,0.253639594704812,0.109311256936633,0.0109311256936633,0.232214588345232,0.275064601064392
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","mean_rmse",100,3.29977091326473,0.614195748941664,0.0614195748941664,3.17938854647217,3.4201532800573
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","f1_lasso",100,0.252,0.109618254028066,0.0109618254028066,0.230514822210499,0.273485177789501
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","f1_lar",100,0.252,0.109618254028066,0.0109618254028066,0.230514822210499,0.273485177789501
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","f1_glmnet",100,0.256918784114436,0.11169686784805,0.011169686784805,0.235026198016219,0.278811370212654
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","rmse_lasso",100,3.29477574325599,0.611874456160131,0.0611874456160131,3.1748483498486,3.41470313666337
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","rmse_lar",100,3.29519299635179,0.611903345432967,0.0611903345432967,3.17525994064693,3.41512605205665
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","rmse_glmnet",100,3.30934400018642,0.619310721037922,0.0619310721037922,3.18795909886299,3.43072890150985
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","elapsed_seconds",100,0.258399999999995,0.0803492377064062,0.00803492377064062,0.242651549409539,0.27414845059045
100,100,"n=100, p=100","block","original","mean_entry_tau",100,0.913489123571158,0.0286358399878498,0.00286358399878498,0.907876498933539,0.919101748208776
100,100,"n=100, p=100","block","original","mean_jaccard_s",100,0.955299145299145,0.0591307837565575,0.00591307837565575,0.94370951168286,0.966888778915431
100,100,"n=100, p=100","block","original","mean_jaccard_2s",100,0.91085699858381,0.0731364382482505,0.00731364382482505,0.896522256687153,0.925191740480467
100,100,"n=100, p=100","block","original","mean_support_f1",100,0.501122780601041,0.110661777476335,0.0110661777476335,0.47943307221568,0.522812488986403
100,100,"n=100, p=100","block","original","mean_rmse",100,2.68153866829545,0.544642812627046,0.0544642812627045,2.57478867702055,2.78828865957035
100,100,"n=100, p=100","block","original","f1_lasso",100,0.501,0.114145928220383,0.0114145928220383,0.478627398068805,0.523372601931195
100,100,"n=100, p=100","block","original","f1_lar",100,0.496,0.110022954446109,0.0110022954446109,0.474435500928563,0.517564499071437
100,100,"n=100, p=100","block","original","f1_glmnet",100,0.506368341803124,0.112804590593678,0.0112804590593678,0.484258642046763,0.528478041559485
100,100,"n=100, p=100","block","original","rmse_lasso",100,2.66801834747338,0.546986476793584,0.0546986476793584,2.56080899802183,2.77522769692492
100,100,"n=100, p=100","block","original","rmse_lar",100,2.67656193052957,0.548077873513069,0.0548077873513069,2.56913866732101,2.78398519373813
100,100,"n=100, p=100","block","original","rmse_glmnet",100,2.70003572688341,0.542150192888735,0.0542150192888735,2.59377428907722,2.8062971646896
100,100,"n=100, p=100","block","original","elapsed_seconds",100,0.237999999999997,0.0852802865422412,0.00852802865422412,0.221285063837718,0.254714936162277
100,100,"n=100, p=100","block","quantile_2","mean_entry_tau",100,0.895503275709252,0.0262740334534659,0.00262740334534659,0.890353565152373,0.900652986266132
100,100,"n=100, p=100","block","quantile_2","mean_jaccard_s",100,0.965666278166278,0.0491094317457948,0.00491094317457948,0.956040829544102,0.975291726788454
100,100,"n=100, p=100","block","quantile_2","mean_jaccard_2s",100,0.944087279628584,0.0551313576950059,0.00551313576950059,0.933281533520363,0.954893025736805
100,100,"n=100, p=100","block","quantile_2","mean_support_f1",100,0.422370851370851,0.11005123482335,0.011005123482335,0.400800809345475,0.443940893396228
100,100,"n=100, p=100","block","quantile_2","mean_rmse",100,2.96226159971194,0.572539772268843,0.0572539772268843,2.85004380434725,3.07447939507663
100,100,"n=100, p=100","block","quantile_2","f1_lasso",100,0.421,0.110366698241852,0.0110366698241852,0.399368127144597,0.442631872855403
100,100,"n=100, p=100","block","quantile_2","f1_lar",100,0.421,0.110366698241852,0.0110366698241852,0.399368127144597,0.442631872855403
100,100,"n=100, p=100","block","quantile_2","f1_glmnet",100,0.425112554112554,0.112304632320778,0.0112304632320778,0.403100846177682,0.447124262047427
100,100,"n=100, p=100","block","quantile_2","rmse_lasso",100,2.94891804760395,0.563789415721588,0.0563789415721588,2.83841532212252,3.05942077308538
100,100,"n=100, p=100","block","quantile_2","rmse_lar",100,2.95924037267298,0.575999328381277,0.0575999328381277,2.84634450431025,3.07213624103571
100,100,"n=100, p=100","block","quantile_2","rmse_glmnet",100,2.97862637885889,0.581947622031231,0.0581947622031231,2.86456464494077,3.09268811277701
100,100,"n=100, p=100","block","quantile_2","elapsed_seconds",100,0.151400000000012,0.0539363635512378,0.00539363635512378,0.14082847274397,0.161971527256055
100,100,"n=100, p=100","block","quantile_4","mean_entry_tau",100,0.91463053920538,0.0232057791584836,0.00232057791584836,0.910082206490317,0.919178871920443
100,100,"n=100, p=100","block","quantile_4","mean_jaccard_s",100,0.964690032190032,0.0506184256475787,0.00506184256475787,0.954768820763107,0.974611243616958
100,100,"n=100, p=100","block","quantile_4","mean_jaccard_2s",100,0.956428963548529,0.0509338279573713,0.00509338279573713,0.946445933268884,0.966411993828174
100,100,"n=100, p=100","block","quantile_4","mean_support_f1",100,0.357442028985507,0.103444212250053,0.0103444212250053,0.337166963384497,0.377717094586518
100,100,"n=100, p=100","block","quantile_4","mean_rmse",100,3.14545988061192,0.570186229037068,0.0570186229037068,3.03370337972066,3.25721638150319
100,100,"n=100, p=100","block","quantile_4","f1_lasso",100,0.356,0.104755607839091,0.0104755607839091,0.335467900863538,0.376532099136462
100,100,"n=100, p=100","block","quantile_4","f1_lar",100,0.353,0.104885700174095,0.0104885700174095,0.332442402765877,0.373557597234123
100,100,"n=100, p=100","block","quantile_4","f1_glmnet",100,0.363326086956522,0.105495376752274,0.0105495376752274,0.342648993113076,0.384003180799967
100,100,"n=100, p=100","block","quantile_4","rmse_lasso",100,3.13947904497689,0.56715210294779,0.056715210294779,3.02831723279912,3.25064085715465
100,100,"n=100, p=100","block","quantile_4","rmse_lar",100,3.14093774964024,0.567363449830868,0.0567363449830868,3.02973451347339,3.25214098580709
100,100,"n=100, p=100","block","quantile_4","rmse_glmnet",100,3.15596284721864,0.577317923723543,0.0577317923723543,3.04280853416883,3.26911716026846
100,100,"n=100, p=100","block","quantile_4","elapsed_seconds",100,0.240699999999997,0.0895246143004708,0.00895246143004708,0.223153175597105,0.258246824402889
100,100,"n=100, p=100","block","quantile_8","mean_entry_tau",100,0.933741163639839,0.021187799864231,0.0021187799864231,0.92958835486645,0.937893972413228
100,100,"n=100, p=100","block","quantile_8","mean_jaccard_s",100,0.956153568653569,0.054823405448118,0.0054823405448118,0.945408181185737,0.9668989561214
100,100,"n=100, p=100","block","quantile_8","mean_jaccard_2s",100,0.962994227994228,0.037031952555527,0.0037031952555527,0.955735965293345,0.970252490695111
100,100,"n=100, p=100","block","quantile_8","mean_support_f1",100,0.271481021394065,0.0994729325726399,0.00994729325726399,0.251984326609827,0.290977716178302
100,100,"n=100, p=100","block","quantile_8","mean_rmse",100,3.37980357832689,0.608633119312352,0.0608633119312352,3.26051148694167,3.49909566971212
