"path_specification","scenario_id","representation","scheme","method","group_weight_specification","df_definition","replications","target_reached_s_mean","target_exact_s_mean","target_reached_2s_mean","target_exact_2s_mean","selected_parent_count_s_mean","selected_component_count_s_mean","selected_parent_count_2s_mean","selected_component_count_2s_mean"
"sensitivity_dense_wide",14,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.97,1,0.82,10.03,10.03,20.19,20.19
"sensitivity_dense_wide",14,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.97,1,0.82,10.03,10.03,20.19,20.19
"sensitivity_dense_wide",14,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.97,1,0.82,10.03,10.03,20.19,20.19
"sensitivity_dense_wide",14,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.97,1,0.77,10.03,20.54,20.23,44.96
"sensitivity_dense_wide",14,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.96,1,0.75,10.04,40.16,20.27,81.08
"sensitivity_dense_wide",14,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.96,1,0.73,10.04,40.16,20.3,81.2
"sensitivity_dense_wide",14,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.96,1,0.82,10.05,17.16,20.2,30.73
"sensitivity_dense_wide",14,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.98,1,0.72,10.02,20.04,20.32,40.64
"sensitivity_dense_wide",14,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.98,1,0.72,10.02,20.04,20.32,40.64
"sensitivity_dense_wide",14,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.94,1,0.71,10.06,17.11,20.33,36.83
"sensitivity_dense_wide",14,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.96,1,0.81,10.04,40.16,20.22,80.88
"sensitivity_dense_wide",14,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.97,1,0.81,10.03,40.12,20.22,80.88
"sensitivity_dense_wide",14,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.84,1,0.72,10.16,18.43,20.31,41.65
"sensitivity_dense_wide",14,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.86,1,0.71,10.15,81.2,20.37,162.96
"sensitivity_dense_wide",14,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.94,1,0.71,10.06,80.48,20.34,162.72
"sensitivity_dense_wide",15,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.89,1,0.92,10.12,10.12,20.08,20.08
"sensitivity_dense_wide",15,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.89,1,0.92,10.12,10.12,20.08,20.08
"sensitivity_dense_wide",15,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.89,1,0.92,10.12,10.12,20.08,20.08
"sensitivity_dense_wide",15,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.81,1,0.83,10.19,13.61,20.21,29.81
"sensitivity_dense_wide",15,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.87,1,0.78,10.15,40.6,20.25,81
"sensitivity_dense_wide",15,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.93,1,0.78,10.08,40.32,20.26,81.04
"sensitivity_dense_wide",15,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.91,1,0.88,10.09,13.69,20.12,27.49
"sensitivity_dense_wide",15,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.95,1,0.89,10.05,20.1,20.14,40.28
"sensitivity_dense_wide",15,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.94,1,0.88,10.06,20.12,20.15,40.3
"sensitivity_dense_wide",15,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.83,1,0.84,10.19,13.33,20.16,27.95
"sensitivity_dense_wide",15,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.85,1,0.77,10.15,40.6,20.31,81.24
"sensitivity_dense_wide",15,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.86,1,0.85,10.14,40.56,20.17,80.68
"sensitivity_dense_wide",15,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.84,1,0.8,10.17,13.39,20.29,29.7
"sensitivity_dense_wide",15,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.84,1,0.85,10.17,81.36,20.21,161.68
"sensitivity_dense_wide",15,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.89,1,0.77,10.11,80.88,20.28,162.24
"sensitivity_dense_wide",16,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.91,1,0.89,10.1,10.1,20.12,20.12
"sensitivity_dense_wide",16,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.91,1,0.89,10.1,10.1,20.12,20.12
"sensitivity_dense_wide",16,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.91,1,0.89,10.1,10.1,20.12,20.12
"sensitivity_dense_wide",16,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.85,1,0.82,10.16,13.36,20.21,29.58
"sensitivity_dense_wide",16,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.83,1,0.84,10.17,40.68,20.17,80.68
"sensitivity_dense_wide",16,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.87,1,0.87,10.16,40.64,20.15,80.6
"sensitivity_dense_wide",16,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.94,1,0.88,10.06,14.66,20.12,28.44
"sensitivity_dense_wide",16,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.93,1,0.87,10.08,20.16,20.16,40.32
"sensitivity_dense_wide",16,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.93,1,0.87,10.08,20.16,20.16,40.32
"sensitivity_dense_wide",16,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.85,1,0.85,10.15,13.48,20.16,27.65
"sensitivity_dense_wide",16,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.91,1,0.8,10.1,40.4,20.22,80.88
"sensitivity_dense_wide",16,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.94,1,0.81,10.06,40.24,20.21,80.84
"sensitivity_dense_wide",16,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.83,1,0.78,10.18,13.17,20.28,29.36
"sensitivity_dense_wide",16,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.9,1,0.75,10.11,80.88,20.33,162.64
"sensitivity_dense_wide",16,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.89,1,0.84,10.11,80.88,20.2,161.6
