"path_specification","scenario_id","replication","seed","n","p","correlation","representation","scheme","abs_f1_difference","abs_rmse_difference","abs_parent_count_difference_s","abs_parent_count_difference_2s","relative_noise_sd_difference","component_dimension_difference","raw_density_difference","lambda_max_relative_difference","requested_points_difference","requested_ratio_difference","archived_returned_points","current_returned_points","archived_jerr"
"sensitivity_dense_wide",9,86,21160797,100,200,"independent","original","original",0,3.5527136788005e-15,0,0,8.93277009315344e-16,0,0,1.11022302462516e-15,0,0,400,400,0
"sensitivity_dense_wide",9,86,21160797,100,200,"independent","sparsified","quantile_2",0,2.66453525910038e-15,0,0,8.93277009315344e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",9,86,21160797,100,200,"independent","sparsified","quantile_4",0,0,0,0,8.93277009315344e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",9,86,21160797,100,200,"independent","sparsified","quantile_8",0,4.44089209850063e-15,0,0,8.93277009315344e-16,0,0,1.4432899320127e-15,0,0,400,400,0
"sensitivity_dense_wide",9,86,21160797,100,200,"independent","sparsified","equal_width_4",2.4980018054066e-16,2.66453525910038e-15,0,0,8.93277009315344e-16,0,0,2.99760216648792e-15,0,0,400,400,0
"sensitivity_dense_wide",9,87,21160798,100,200,"independent","original","original",0,0,0,0,1.84443457214596e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",9,87,21160798,100,200,"independent","sparsified","quantile_2",0,4.44089209850063e-15,0,0,1.84443457214596e-16,0,0,6.66133814775094e-16,0,0,400,400,0
"sensitivity_dense_wide",9,87,21160798,100,200,"independent","sparsified","quantile_4",0,3.5527136788005e-15,0,0,1.84443457214596e-16,0,0,8.88178419700125e-16,0,0,400,400,0
"sensitivity_dense_wide",9,87,21160798,100,200,"independent","sparsified","quantile_8",0,3.5527136788005e-15,0,0,1.84443457214596e-16,0,0,2.1094237467878e-15,0,0,400,400,0
"sensitivity_dense_wide",9,87,21160798,100,200,"independent","sparsified","equal_width_4",2.4980018054066e-16,0,0,0,1.84443457214596e-16,0,0,1.77635683940025e-15,0,0,400,400,0
"sensitivity_dense_wide",9,88,21160799,100,200,"independent","original","original",4.44089209850063e-16,8.88178419700125e-16,0,0,1.06599248300989e-15,0,0,1.77635683940025e-15,0,0,400,400,0
"sensitivity_dense_wide",9,88,21160799,100,200,"independent","sparsified","quantile_2",0,0,0,0,1.06599248300989e-15,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",9,88,21160799,100,200,"independent","sparsified","quantile_4",0,2.66453525910038e-15,0,0,1.06599248300989e-15,0,0,1.11022302462516e-15,0,0,400,400,0
"sensitivity_dense_wide",9,88,21160799,100,200,"independent","sparsified","quantile_8",0,4.44089209850063e-15,0,0,1.06599248300989e-15,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",9,88,21160799,100,200,"independent","sparsified","equal_width_4",0,4.44089209850063e-15,0,0,1.06599248300989e-15,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",9,89,21160800,100,200,"independent","original","original",5.55111512312578e-17,2.66453525910038e-15,0,0,4.25162089551773e-16,0,0,8.88178419700125e-16,0,0,400,400,0
"sensitivity_dense_wide",9,89,21160800,100,200,"independent","sparsified","quantile_2",0,8.88178419700125e-16,0,0,4.25162089551773e-16,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",9,89,21160800,100,200,"independent","sparsified","quantile_4",2.77555756156289e-16,4.44089209850063e-15,0,0,4.25162089551773e-16,0,0,1.4432899320127e-15,0,0,400,400,0
"sensitivity_dense_wide",9,89,21160800,100,200,"independent","sparsified","quantile_8",0,2.66453525910038e-15,0,0,4.25162089551773e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",9,89,21160800,100,200,"independent","sparsified","equal_width_4",3.33066907387547e-16,1.77635683940025e-15,0,0,4.25162089551773e-16,0,0,9.99200722162641e-16,0,0,400,400,0
"sensitivity_dense_wide",9,90,21160801,100,200,"independent","original","original",0,3.5527136788005e-15,0,0,3.30242349318075e-16,0,0,5.55111512312578e-16,0,0,400,400,0
"sensitivity_dense_wide",9,90,21160801,100,200,"independent","sparsified","quantile_2",0,8.88178419700125e-16,0,0,3.30242349318075e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",9,90,21160801,100,200,"independent","sparsified","quantile_4",0,4.44089209850063e-15,0,0,3.30242349318075e-16,0,0,1.22124532708767e-15,0,0,400,400,0
"sensitivity_dense_wide",9,90,21160801,100,200,"independent","sparsified","quantile_8",0,1.77635683940025e-15,0,0,3.30242349318075e-16,0,0,1.22124532708767e-15,0,0,400,400,0
"sensitivity_dense_wide",9,90,21160801,100,200,"independent","sparsified","equal_width_4",0,4.44089209850063e-15,0,0,3.30242349318075e-16,0,0,1.11022302462516e-15,0,0,400,400,0
"sensitivity_dense_wide",9,91,21160802,100,200,"independent","original","original",0,4.44089209850063e-15,0,0,1.87698758677014e-15,0,0,1.77635683940025e-15,0,0,400,400,0
"sensitivity_dense_wide",9,91,21160802,100,200,"independent","sparsified","quantile_2",0,3.10862446895044e-15,0,0,1.87698758677014e-15,0,0,2.22044604925031e-15,0,0,400,400,0
"sensitivity_dense_wide",9,91,21160802,100,200,"independent","sparsified","quantile_4",3.33066907387547e-16,4.44089209850063e-15,0,0,1.87698758677014e-15,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",9,91,21160802,100,200,"independent","sparsified","quantile_8",1.38777878078145e-16,8.88178419700125e-16,0,0,1.87698758677014e-15,0,0,2.66453525910038e-15,0,0,400,400,0
"sensitivity_dense_wide",9,91,21160802,100,200,"independent","sparsified","equal_width_4",0,3.5527136788005e-15,0,0,1.87698758677014e-15,0,0,1.22124532708767e-15,0,0,400,400,0
"sensitivity_dense_wide",9,92,21160803,100,200,"independent","original","original",0,3.5527136788005e-15,0,0,5.87318617016758e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",9,92,21160803,100,200,"independent","sparsified","quantile_2",0,2.66453525910038e-15,0,0,5.87318617016758e-16,0,0,8.88178419700125e-16,0,0,400,400,0
"sensitivity_dense_wide",9,92,21160803,100,200,"independent","sparsified","quantile_4",0,4.44089209850063e-15,0,0,5.87318617016758e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",9,92,21160803,100,200,"independent","sparsified","quantile_8",1.94289029309402e-16,3.5527136788005e-15,0,0,5.87318617016758e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",9,92,21160803,100,200,"independent","sparsified","equal_width_4",5.55111512312578e-17,3.5527136788005e-15,0,0,5.87318617016758e-16,0,0,8.88178419700125e-16,0,0,400,400,0
"sensitivity_dense_wide",9,93,21160804,100,200,"independent","original","original",0,2.66453525910038e-15,0,0,3.40432438754349e-16,0,0,9.99200722162641e-16,0,0,400,400,0
"sensitivity_dense_wide",9,93,21160804,100,200,"independent","sparsified","quantile_2",0,2.66453525910038e-15,0,0,3.40432438754349e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",9,93,21160804,100,200,"independent","sparsified","quantile_4",0,4.44089209850063e-15,0,0,3.40432438754349e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",9,93,21160804,100,200,"independent","sparsified","quantile_8",0,5.32907051820075e-15,0,0,3.40432438754349e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",9,93,21160804,100,200,"independent","sparsified","equal_width_4",3.33066907387547e-16,3.5527136788005e-15,0,0,3.40432438754349e-16,0,0,1.88737914186277e-15,0,0,400,400,0
"sensitivity_dense_wide",9,94,21160805,100,200,"independent","original","original",0,8.88178419700125e-16,0,0,6.71179202968773e-16,0,0,1.11022302462516e-15,0,0,400,400,0
"sensitivity_dense_wide",9,94,21160805,100,200,"independent","sparsified","quantile_2",4.44089209850063e-16,8.88178419700125e-16,0,0,6.71179202968773e-16,0,0,8.88178419700125e-16,0,0,400,400,0
"sensitivity_dense_wide",9,94,21160805,100,200,"independent","sparsified","quantile_4",0,4.44089209850063e-15,0,0,6.71179202968773e-16,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",9,94,21160805,100,200,"independent","sparsified","quantile_8",0,8.88178419700125e-16,0,0,6.71179202968773e-16,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",9,94,21160805,100,200,"independent","sparsified","equal_width_4",5.55111512312578e-17,0,0,0,6.71179202968773e-16,0,0,2.22044604925031e-15,0,0,400,400,0
"sensitivity_dense_wide",9,95,21160806,100,200,"independent","original","original",3.88578058618805e-16,2.66453525910038e-15,0,0,1.99680355688545e-15,0,0,2.66453525910038e-15,0,0,400,400,0
"sensitivity_dense_wide",9,95,21160806,100,200,"independent","sparsified","quantile_2",3.33066907387547e-16,2.66453525910038e-15,0,0,1.99680355688545e-15,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",9,95,21160806,100,200,"independent","sparsified","quantile_4",5.55111512312578e-17,3.5527136788005e-15,0,0,1.99680355688545e-15,0,0,2.44249065417534e-15,0,0,400,400,0
"sensitivity_dense_wide",9,95,21160806,100,200,"independent","sparsified","quantile_8",0,1.77635683940025e-15,0,0,1.99680355688545e-15,0,0,2.1094237467878e-15,0,0,400,400,0
"sensitivity_dense_wide",9,95,21160806,100,200,"independent","sparsified","equal_width_4",3.33066907387547e-16,0,0,0,1.99680355688545e-15,0,0,0,0,0,400,400,0
"sensitivity_dense_wide",9,96,21160807,100,200,"independent","original","original",0,8.88178419700125e-16,0,0,1.57358526507214e-16,0,0,1.77635683940025e-15,0,0,400,400,0
"sensitivity_dense_wide",9,96,21160807,100,200,"independent","sparsified","quantile_2",0,3.5527136788005e-15,0,0,1.57358526507214e-16,0,0,6.66133814775094e-16,0,0,400,400,0
"sensitivity_dense_wide",9,96,21160807,100,200,"independent","sparsified","quantile_4",0,2.66453525910038e-15,0,0,1.57358526507214e-16,0,0,1.77635683940025e-15,0,0,400,400,0
"sensitivity_dense_wide",9,96,21160807,100,200,"independent","sparsified","quantile_8",0,3.5527136788005e-15,0,0,1.57358526507214e-16,0,0,1.33226762955019e-15,0,0,400,400,0
"sensitivity_dense_wide",9,96,21160807,100,200,"independent","sparsified","equal_width_4",0,1.77635683940025e-15,0,0,1.57358526507214e-16,0,0,1.33226762955019e-15,0,0,400,400,0
"sensitivity_dense_wide",9,97,21160808,100,200,"independent","original","original",0,8.88178419700125e-16,0,0,1.80920553432911e-15,0,0,6.66133814775094e-16,0,0,400,400,0
"sensitivity_dense_wide",9,97,21160808,100,200,"independent","sparsified","quantile_2",0,3.5527136788005e-15,0,0,1.80920553432911e-15,0,0,1.11022302462516e-16,0,0,400,400,0
"sensitivity_dense_wide",9,97,21160808,100,200,"independent","sparsified","quantile_4",0,4.44089209850063e-15,0,0,1.80920553432911e-15,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",9,97,21160808,100,200,"independent","sparsified","quantile_8",0,3.5527136788005e-15,0,0,1.80920553432911e-15,0,0,1.77635683940025e-15,0,0,400,400,0
"sensitivity_dense_wide",9,97,21160808,100,200,"independent","sparsified","equal_width_4",0,2.66453525910038e-15,0,0,1.80920553432911e-15,0,0,6.66133814775094e-16,0,0,400,400,0
"sensitivity_dense_wide",9,98,21160809,100,200,"independent","original","original",0,3.5527136788005e-15,0,0,1.50789323429978e-15,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",9,98,21160809,100,200,"independent","sparsified","quantile_2",0,1.77635683940025e-15,0,0,1.50789323429978e-15,0,0,9.99200722162641e-16,0,0,400,400,0
"sensitivity_dense_wide",9,98,21160809,100,200,"independent","sparsified","quantile_4",5.55111512312578e-17,4.44089209850063e-15,0,0,1.50789323429978e-15,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",9,98,21160809,100,200,"independent","sparsified","quantile_8",0,4.44089209850063e-15,0,0,1.50789323429978e-15,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",9,98,21160809,100,200,"independent","sparsified","equal_width_4",2.77555756156289e-16,0,0,0,1.50789323429978e-15,0,0,2.22044604925031e-15,0,0,400,400,0
"sensitivity_dense_wide",9,99,21160810,100,200,"independent","original","original",4.9960036108132e-16,0,0,0,5.70569295237796e-16,0,0,0,0,0,400,400,0
"sensitivity_dense_wide",9,99,21160810,100,200,"independent","sparsified","quantile_2",0,4.44089209850063e-15,0,0,5.70569295237796e-16,0,0,2.66453525910038e-15,0,0,400,400,0
"sensitivity_dense_wide",9,99,21160810,100,200,"independent","sparsified","quantile_4",0,3.5527136788005e-15,0,0,5.70569295237796e-16,0,0,2.44249065417534e-15,0,0,400,400,0
"sensitivity_dense_wide",9,99,21160810,100,200,"independent","sparsified","quantile_8",0,2.66453525910038e-15,0,0,5.70569295237796e-16,0,0,1.4432899320127e-15,0,0,400,400,0
"sensitivity_dense_wide",9,99,21160810,100,200,"independent","sparsified","equal_width_4",2.77555756156289e-16,4.44089209850063e-15,0,0,5.70569295237796e-16,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",9,100,21160811,100,200,"independent","original","original",5.55111512312578e-17,4.44089209850063e-15,0,0,1.8766231299935e-16,0,0,1.77635683940025e-15,0,0,400,400,0
"sensitivity_dense_wide",9,100,21160811,100,200,"independent","sparsified","quantile_2",0,1.77635683940025e-15,0,0,1.8766231299935e-16,0,0,0,0,0,400,400,0
"sensitivity_dense_wide",9,100,21160811,100,200,"independent","sparsified","quantile_4",2.77555756156289e-17,1.77635683940025e-15,0,0,1.8766231299935e-16,0,0,1.33226762955019e-15,0,0,400,400,0
"sensitivity_dense_wide",9,100,21160811,100,200,"independent","sparsified","quantile_8",2.77555756156289e-17,4.44089209850063e-15,0,0,1.8766231299935e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",9,100,21160811,100,200,"independent","sparsified","equal_width_4",0,1.77635683940025e-15,0,0,1.8766231299935e-16,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",10,1,21260712,100,200,"ar1_rho_0.5","original","original",0,3.5527136788005e-15,0,0,8.32333691783693e-16,0,0,1.66533453693773e-15,0,0,400,400,0
"sensitivity_dense_wide",10,1,21260712,100,200,"ar1_rho_0.5","sparsified","quantile_2",4.44089209850063e-16,4.44089209850063e-15,0,0,8.32333691783693e-16,0,0,0,0,0,400,400,0
"sensitivity_dense_wide",10,1,21260712,100,200,"ar1_rho_0.5","sparsified","quantile_4",0,1.77635683940025e-15,0,0,8.32333691783693e-16,0,0,2.22044604925031e-15,0,0,400,400,0
"sensitivity_dense_wide",10,1,21260712,100,200,"ar1_rho_0.5","sparsified","quantile_8",3.33066907387547e-16,0,0,0,8.32333691783693e-16,0,0,0,0,0,400,400,0
"sensitivity_dense_wide",10,1,21260712,100,200,"ar1_rho_0.5","sparsified","equal_width_4",0,4.44089209850063e-15,0,0,8.32333691783693e-16,0,0,6.66133814775094e-16,0,0,400,400,0
"sensitivity_dense_wide",10,2,21260713,100,200,"ar1_rho_0.5","original","original",5.55111512312578e-17,4.44089209850063e-15,0,0,1.10023986306061e-15,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",10,2,21260713,100,200,"ar1_rho_0.5","sparsified","quantile_2",5.55111512312578e-17,2.66453525910038e-15,0,0,1.10023986306061e-15,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",10,2,21260713,100,200,"ar1_rho_0.5","sparsified","quantile_4",2.4980018054066e-16,1.77635683940025e-15,0,0,1.10023986306061e-15,0,0,9.99200722162641e-16,0,0,400,400,0
"sensitivity_dense_wide",10,2,21260713,100,200,"ar1_rho_0.5","sparsified","quantile_8",1.94289029309402e-16,3.5527136788005e-15,0,0,1.10023986306061e-15,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,2,21260713,100,200,"ar1_rho_0.5","sparsified","equal_width_4",0,4.44089209850063e-15,0,0,1.10023986306061e-15,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",10,3,21260714,100,200,"ar1_rho_0.5","original","original",5.55111512312578e-17,3.5527136788005e-15,0,0,1.67864335122633e-15,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",10,3,21260714,100,200,"ar1_rho_0.5","sparsified","quantile_2",0,8.88178419700125e-16,0,0,1.67864335122633e-15,0,0,1.77635683940025e-15,0,0,400,400,0
"sensitivity_dense_wide",10,3,21260714,100,200,"ar1_rho_0.5","sparsified","quantile_4",0,1.77635683940025e-15,0,0,1.67864335122633e-15,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",10,3,21260714,100,200,"ar1_rho_0.5","sparsified","quantile_8",0,3.5527136788005e-15,0,0,1.67864335122633e-15,0,0,2.22044604925031e-15,0,0,400,400,0
"sensitivity_dense_wide",10,3,21260714,100,200,"ar1_rho_0.5","sparsified","equal_width_4",0,1.77635683940025e-15,0,0,1.67864335122633e-15,0,0,2.22044604925031e-15,0,0,400,400,0
"sensitivity_dense_wide",10,4,21260715,100,200,"ar1_rho_0.5","original","original",0,8.88178419700125e-16,0,0,8.51719710909056e-16,0,0,1.77635683940025e-15,0,0,400,400,0
"sensitivity_dense_wide",10,4,21260715,100,200,"ar1_rho_0.5","sparsified","quantile_2",5.55111512312578e-17,2.66453525910038e-15,0,0,8.51719710909056e-16,0,0,1.33226762955019e-15,0,0,400,400,0
"sensitivity_dense_wide",10,4,21260715,100,200,"ar1_rho_0.5","sparsified","quantile_4",0,3.5527136788005e-15,0,0,8.51719710909056e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,4,21260715,100,200,"ar1_rho_0.5","sparsified","quantile_8",3.88578058618805e-16,2.66453525910038e-15,0,0,8.51719710909056e-16,0,0,1.33226762955019e-15,0,0,400,400,0
"sensitivity_dense_wide",10,4,21260715,100,200,"ar1_rho_0.5","sparsified","equal_width_4",0,1.77635683940025e-15,0,0,8.51719710909056e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",10,5,21260716,100,200,"ar1_rho_0.5","original","original",0,3.5527136788005e-15,0,0,5.1145830548105e-16,0,0,2.44249065417534e-15,0,0,400,400,0
"sensitivity_dense_wide",10,5,21260716,100,200,"ar1_rho_0.5","sparsified","quantile_2",4.9960036108132e-16,3.5527136788005e-15,0,0,5.1145830548105e-16,0,0,1.11022302462516e-15,0,0,400,400,0
"sensitivity_dense_wide",10,5,21260716,100,200,"ar1_rho_0.5","sparsified","quantile_4",2.4980018054066e-16,8.88178419700125e-16,0,0,5.1145830548105e-16,0,0,2.44249065417534e-15,0,0,400,400,0
"sensitivity_dense_wide",10,5,21260716,100,200,"ar1_rho_0.5","sparsified","quantile_8",2.77555756156289e-17,2.66453525910038e-15,0,0,5.1145830548105e-16,0,0,6.66133814775094e-16,0,0,400,400,0
"sensitivity_dense_wide",10,5,21260716,100,200,"ar1_rho_0.5","sparsified","equal_width_4",0,3.5527136788005e-15,0,0,5.1145830548105e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",10,6,21260717,100,200,"ar1_rho_0.5","original","original",0,2.66453525910038e-15,0,0,4.97022149374695e-16,0,0,1.33226762955019e-15,0,0,400,400,0
"sensitivity_dense_wide",10,6,21260717,100,200,"ar1_rho_0.5","sparsified","quantile_2",0,1.77635683940025e-15,0,0,4.97022149374695e-16,0,0,8.88178419700125e-16,0,0,400,400,0
"sensitivity_dense_wide",10,6,21260717,100,200,"ar1_rho_0.5","sparsified","quantile_4",0,3.5527136788005e-15,0,0,4.97022149374695e-16,0,0,6.66133814775094e-16,0,0,400,400,0
"sensitivity_dense_wide",10,6,21260717,100,200,"ar1_rho_0.5","sparsified","quantile_8",0,4.44089209850063e-15,0,0,4.97022149374695e-16,0,0,1.11022302462516e-15,0,0,400,400,0
"sensitivity_dense_wide",10,6,21260717,100,200,"ar1_rho_0.5","sparsified","equal_width_4",2.77555756156289e-16,5.32907051820075e-15,0,0,4.97022149374695e-16,0,0,2.66453525910038e-15,0,0,400,400,0
"sensitivity_dense_wide",10,7,21260718,100,200,"ar1_rho_0.5","original","original",0,2.66453525910038e-15,0,0,4.59119715384049e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,7,21260718,100,200,"ar1_rho_0.5","sparsified","quantile_2",0,1.77635683940025e-15,0,0,4.59119715384049e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,7,21260718,100,200,"ar1_rho_0.5","sparsified","quantile_4",5.55111512312578e-17,1.77635683940025e-15,0,0,4.59119715384049e-16,0,0,1.88737914186277e-15,0,0,400,400,0
"sensitivity_dense_wide",10,7,21260718,100,200,"ar1_rho_0.5","sparsified","quantile_8",1.94289029309402e-16,8.88178419700125e-16,0,0,4.59119715384049e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,7,21260718,100,200,"ar1_rho_0.5","sparsified","equal_width_4",5.55111512312578e-17,0,0,0,4.59119715384049e-16,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",10,8,21260719,100,200,"ar1_rho_0.5","original","original",5.55111512312578e-17,3.5527136788005e-15,0,0,1.56616836608799e-16,0,0,1.33226762955019e-15,0,0,400,400,0
"sensitivity_dense_wide",10,8,21260719,100,200,"ar1_rho_0.5","sparsified","quantile_2",0,8.88178419700125e-16,0,0,1.56616836608799e-16,0,0,0,0,0,400,400,0
"sensitivity_dense_wide",10,8,21260719,100,200,"ar1_rho_0.5","sparsified","quantile_4",0,3.5527136788005e-15,0,0,1.56616836608799e-16,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",10,8,21260719,100,200,"ar1_rho_0.5","sparsified","quantile_8",2.77555756156289e-17,1.77635683940025e-15,0,0,1.56616836608799e-16,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",10,8,21260719,100,200,"ar1_rho_0.5","sparsified","equal_width_4",0,0,0,0,1.56616836608799e-16,0,0,7.7715611723761e-16,0,0,400,400,0
"sensitivity_dense_wide",10,9,21260720,100,200,"ar1_rho_0.5","original","original",4.44089209850063e-16,2.66453525910038e-15,0,0,1.50254089910103e-15,0,0,1.66533453693773e-15,0,0,400,400,0
"sensitivity_dense_wide",10,9,21260720,100,200,"ar1_rho_0.5","sparsified","quantile_2",2.77555756156289e-16,0,0,0,1.50254089910103e-15,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",10,9,21260720,100,200,"ar1_rho_0.5","sparsified","quantile_4",3.88578058618805e-16,8.88178419700125e-16,0,0,1.50254089910103e-15,0,0,1.11022302462516e-15,0,0,400,400,0
"sensitivity_dense_wide",10,9,21260720,100,200,"ar1_rho_0.5","sparsified","quantile_8",2.77555756156289e-16,3.5527136788005e-15,0,0,1.50254089910103e-15,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",10,9,21260720,100,200,"ar1_rho_0.5","sparsified","equal_width_4",0,0,0,0,1.50254089910103e-15,0,0,8.88178419700125e-16,0,0,400,400,0
"sensitivity_dense_wide",10,10,21260721,100,200,"ar1_rho_0.5","original","original",3.88578058618805e-16,4.44089209850063e-15,0,0,7.52621739985604e-16,0,0,2.22044604925031e-15,0,0,400,400,0
"sensitivity_dense_wide",10,10,21260721,100,200,"ar1_rho_0.5","sparsified","quantile_2",0,8.88178419700125e-16,0,0,7.52621739985604e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",10,10,21260721,100,200,"ar1_rho_0.5","sparsified","quantile_4",0,8.88178419700125e-16,0,0,7.52621739985604e-16,0,0,1.99840144432528e-15,0,0,400,400,0
"sensitivity_dense_wide",10,10,21260721,100,200,"ar1_rho_0.5","sparsified","quantile_8",0,3.5527136788005e-15,0,0,7.52621739985604e-16,0,0,3.33066907387547e-16,0,0,400,400,0
"sensitivity_dense_wide",10,10,21260721,100,200,"ar1_rho_0.5","sparsified","equal_width_4",2.4980018054066e-16,4.44089209850063e-15,0,0,7.52621739985604e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,11,21260722,100,200,"ar1_rho_0.5","original","original",4.9960036108132e-16,2.66453525910038e-15,0,0,8.57880916814623e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,11,21260722,100,200,"ar1_rho_0.5","sparsified","quantile_2",5.55111512312578e-17,2.66453525910038e-15,0,0,8.57880916814623e-16,0,0,2.33146835171283e-15,0,0,400,400,0
"sensitivity_dense_wide",10,11,21260722,100,200,"ar1_rho_0.5","sparsified","quantile_4",0,4.44089209850063e-15,0,0,8.57880916814623e-16,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",10,11,21260722,100,200,"ar1_rho_0.5","sparsified","quantile_8",0,4.44089209850063e-15,0,0,8.57880916814623e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,11,21260722,100,200,"ar1_rho_0.5","sparsified","equal_width_4",0,8.88178419700125e-16,0,0,8.57880916814623e-16,0,0,1.4432899320127e-15,0,0,400,400,0
"sensitivity_dense_wide",10,12,21260723,100,200,"ar1_rho_0.5","original","original",0,1.33226762955019e-15,0,0,7.70243429228845e-16,0,0,6.66133814775094e-16,0,0,400,400,0
"sensitivity_dense_wide",10,12,21260723,100,200,"ar1_rho_0.5","sparsified","quantile_2",0,8.88178419700125e-16,0,0,7.70243429228845e-16,0,0,1.66533453693773e-15,0,0,400,400,0
"sensitivity_dense_wide",10,12,21260723,100,200,"ar1_rho_0.5","sparsified","quantile_4",3.33066907387547e-16,8.88178419700125e-16,0,0,7.70243429228845e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,12,21260723,100,200,"ar1_rho_0.5","sparsified","quantile_8",0,3.5527136788005e-15,0,0,7.70243429228845e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,12,21260723,100,200,"ar1_rho_0.5","sparsified","equal_width_4",0,1.77635683940025e-15,0,0,7.70243429228845e-16,0,0,5.55111512312578e-16,0,0,400,400,0
"sensitivity_dense_wide",10,13,21260724,100,200,"ar1_rho_0.5","original","original",3.88578058618805e-16,2.66453525910038e-15,0,0,4.89761946581055e-16,0,0,2.22044604925031e-16,0,0,400,400,0
"sensitivity_dense_wide",10,13,21260724,100,200,"ar1_rho_0.5","sparsified","quantile_2",0,1.77635683940025e-15,0,0,4.89761946581055e-16,0,0,3.33066907387547e-16,0,0,400,400,0
"sensitivity_dense_wide",10,13,21260724,100,200,"ar1_rho_0.5","sparsified","quantile_4",5.55111512312578e-17,3.5527136788005e-15,0,0,4.89761946581055e-16,0,0,1.55431223447522e-15,0,0,400,400,0
"sensitivity_dense_wide",10,13,21260724,100,200,"ar1_rho_0.5","sparsified","quantile_8",0,8.88178419700125e-16,0,0,4.89761946581055e-16,0,0,1.11022302462516e-16,0,0,400,400,0
"sensitivity_dense_wide",10,13,21260724,100,200,"ar1_rho_0.5","sparsified","equal_width_4",3.33066907387547e-16,4.44089209850063e-15,0,0,4.89761946581055e-16,0,0,4.44089209850063e-16,0,0,400,400,0
"sensitivity_dense_wide",10,14,21260725,100,200,"ar1_rho_0.5","original","original",0,4.44089209850063e-15,0,0,5.151588199274e-16,0,0,1.33226762955019e-15,0,0,400,400,0
