"scenario_id","replication","seed","n","p","dimension","correlation","active_s","snr","noise_sd","path_specification","group_weight_specification","lambda_scale_relative_error","max_training_prediction_rms_over_sd_y","f1_difference_group_minus_glmnet_s","rmse_difference_group_minus_glmnet_s","f1_difference_group_minus_glmnet_2s","rmse_difference_group_minus_glmnet_2s","entry_order_tau_glmnet_vs_group","active_set_jaccard_s_glmnet_vs_group","active_set_jaccard_2s_glmnet_vs_group"
1,60,20360771,100,20,"n=100, p=20","independent",5,3,0.870710566140655,"primary_controlled","equal_parent",1.33226762955019e-15,3.03174149561949e-05,0,-3.92468947785218e-07,0,-1.83007846299432e-06,1,1,1
1,60,20360771,100,20,"n=100, p=20","independent",5,3,0.870710566140655,"primary_controlled","sqrt_group_size",1.33226762955019e-15,3.03174149561949e-05,0,-3.92468947785218e-07,0,-1.83007846299432e-06,1,1,1
1,61,20360772,100,20,"n=100, p=20","independent",5,3,1.46035698090828,"primary_controlled","equal_parent",2.1094237467878e-15,3.21810474385308e-05,0,3.10448568185961e-07,0,-9.14446983690809e-07,1,1,1
1,61,20360772,100,20,"n=100, p=20","independent",5,3,1.46035698090828,"primary_controlled","sqrt_group_size",2.1094237467878e-15,3.21810474385308e-05,0,3.10448568185961e-07,0,-9.14446983690809e-07,1,1,1
1,62,20360773,100,20,"n=100, p=20","independent",5,3,1.10397541750854,"primary_controlled","equal_parent",1.11022302462516e-15,3.42613673122598e-05,0,-2.58661727370324e-07,0,-4.96223900747772e-06,1,1,1
1,62,20360773,100,20,"n=100, p=20","independent",5,3,1.10397541750854,"primary_controlled","sqrt_group_size",1.11022302462516e-15,3.42613673122598e-05,0,-2.58661727370324e-07,0,-4.96223900747772e-06,1,1,1
1,63,20360774,100,20,"n=100, p=20","independent",5,3,1.3355343922635,"primary_controlled","equal_parent",4.44089209850063e-16,1.38879216378461e-05,0,-5.62558068795127e-07,0,5.6894906030891e-07,1,1,1
1,63,20360774,100,20,"n=100, p=20","independent",5,3,1.3355343922635,"primary_controlled","sqrt_group_size",4.44089209850063e-16,1.38879216378461e-05,0,-5.62558068795127e-07,0,5.6894906030891e-07,1,1,1
1,64,20360775,100,20,"n=100, p=20","independent",5,3,1.17615325376688,"primary_controlled","equal_parent",3.33066907387547e-16,4.28922926556961e-05,0,-8.24544338806632e-07,0,-4.15277799481473e-07,1,1,1
1,64,20360775,100,20,"n=100, p=20","independent",5,3,1.17615325376688,"primary_controlled","sqrt_group_size",3.33066907387547e-16,4.28922926556961e-05,0,-8.24544338806632e-07,0,-4.15277799481473e-07,1,1,1
1,65,20360776,100,20,"n=100, p=20","independent",5,3,1.13669952811612,"primary_controlled","equal_parent",4.44089209850063e-16,3.07105654541497e-05,0,1.68899969343883e-07,0,-1.31143143078383e-06,1,1,1
1,65,20360776,100,20,"n=100, p=20","independent",5,3,1.13669952811612,"primary_controlled","sqrt_group_size",4.44089209850063e-16,3.07105654541497e-05,0,1.68899969343883e-07,0,-1.31143143078383e-06,1,1,1
1,66,20360777,100,20,"n=100, p=20","independent",5,3,1.39755936948528,"primary_controlled","equal_parent",1.66533453693773e-15,2.28157825359372e-05,0,-2.25599365855089e-08,0,4.44337651117621e-06,1,1,1
1,66,20360777,100,20,"n=100, p=20","independent",5,3,1.39755936948528,"primary_controlled","sqrt_group_size",1.66533453693773e-15,2.28157825359372e-05,0,-2.25599365855089e-08,0,4.44337651117621e-06,1,1,1
1,67,20360778,100,20,"n=100, p=20","independent",5,3,1.67315678555775,"primary_controlled","equal_parent",2.33146835171283e-15,3.64625930870513e-05,0,-1.04957026225705e-06,0,-2.65318736691889e-06,1,1,1
1,67,20360778,100,20,"n=100, p=20","independent",5,3,1.67315678555775,"primary_controlled","sqrt_group_size",2.33146835171283e-15,3.64625930870513e-05,0,-1.04957026225705e-06,0,-2.65318736691889e-06,1,1,1
1,68,20360779,100,20,"n=100, p=20","independent",5,3,1.70002678240766,"primary_controlled","equal_parent",8.88178419700125e-16,1.96744151298989e-05,0,-2.24122990388764e-06,0,-1.32033328648085e-06,1,1,1
1,68,20360779,100,20,"n=100, p=20","independent",5,3,1.70002678240766,"primary_controlled","sqrt_group_size",8.88178419700125e-16,1.96744151298989e-05,0,-2.24122990388764e-06,0,-1.32033328648085e-06,1,1,1
1,69,20360780,100,20,"n=100, p=20","independent",5,3,1.29046503631101,"primary_controlled","equal_parent",1.22124532708767e-15,3.37733066126105e-05,0,-1.35659505895447e-06,0,4.03419246319814e-06,1,1,1
1,69,20360780,100,20,"n=100, p=20","independent",5,3,1.29046503631101,"primary_controlled","sqrt_group_size",1.22124532708767e-15,3.37733066126105e-05,0,-1.35659505895447e-06,0,4.03419246319814e-06,1,1,1
1,70,20360781,100,20,"n=100, p=20","independent",5,3,1.50844924089971,"primary_controlled","equal_parent",1.55431223447522e-15,3.90297659488334e-05,0,-4.76056458120766e-06,0,1.82797832204429e-07,1,1,1
1,70,20360781,100,20,"n=100, p=20","independent",5,3,1.50844924089971,"primary_controlled","sqrt_group_size",1.55431223447522e-15,3.90297659488334e-05,0,-4.76056458120766e-06,0,1.82797832204429e-07,1,1,1
1,71,20360782,100,20,"n=100, p=20","independent",5,3,1.30960270456784,"primary_controlled","equal_parent",4.44089209850063e-16,7.86718074413253e-05,0,-8.96628310265157e-07,0,-2.58553631837799e-08,1,1,1
1,71,20360782,100,20,"n=100, p=20","independent",5,3,1.30960270456784,"primary_controlled","sqrt_group_size",4.44089209850063e-16,7.86718074413253e-05,0,-8.96628310265157e-07,0,-2.58553631837799e-08,1,1,1
1,72,20360783,100,20,"n=100, p=20","independent",5,3,0.777036842757044,"primary_controlled","equal_parent",2.1094237467878e-15,5.68384314342868e-05,0,-3.31461905827002e-05,0,-3.58804453592931e-07,0.99733687942632,1,1
1,72,20360783,100,20,"n=100, p=20","independent",5,3,0.777036842757044,"primary_controlled","sqrt_group_size",2.1094237467878e-15,5.68384314342868e-05,0,-3.31461905827002e-05,0,-3.58804453592931e-07,0.99733687942632,1,1
1,73,20360784,100,20,"n=100, p=20","independent",5,3,1.23859361948609,"primary_controlled","equal_parent",8.88178419700125e-16,3.44908495369265e-05,0,-1.82367618584145e-06,0,4.50303743848579e-07,1,1,1
1,73,20360784,100,20,"n=100, p=20","independent",5,3,1.23859361948609,"primary_controlled","sqrt_group_size",8.88178419700125e-16,3.44908495369265e-05,0,-1.82367618584145e-06,0,4.50303743848579e-07,1,1,1
1,74,20360785,100,20,"n=100, p=20","independent",5,3,1.33445381150148,"primary_controlled","equal_parent",1.77635683940025e-15,3.6390610741409e-05,0,-1.32384565532107e-07,0,9.96645195638912e-06,1,1,1
1,74,20360785,100,20,"n=100, p=20","independent",5,3,1.33445381150148,"primary_controlled","sqrt_group_size",1.77635683940025e-15,3.6390610741409e-05,0,-1.32384565532107e-07,0,9.96645195638912e-06,1,1,1
1,75,20360786,100,20,"n=100, p=20","independent",5,3,1.43511875039127,"primary_controlled","equal_parent",6.66133814775094e-16,4.78332609445577e-05,0,-2.20434447584239e-07,0,-1.00088648280483e-06,1,1,1
1,75,20360786,100,20,"n=100, p=20","independent",5,3,1.43511875039127,"primary_controlled","sqrt_group_size",6.66133814775094e-16,4.78332609445577e-05,0,-2.20434447584239e-07,0,-1.00088648280483e-06,1,1,1
1,76,20360787,100,20,"n=100, p=20","independent",5,3,1.08336312704608,"primary_controlled","equal_parent",6.66133814775094e-16,2.95998533975429e-05,0,-1.68703730141218e-06,0,3.12787379441737e-06,1,1,1
1,76,20360787,100,20,"n=100, p=20","independent",5,3,1.08336312704608,"primary_controlled","sqrt_group_size",6.66133814775094e-16,2.95998533975429e-05,0,-1.68703730141218e-06,0,3.12787379441737e-06,1,1,1
1,77,20360788,100,20,"n=100, p=20","independent",5,3,1.45031698804734,"primary_controlled","equal_parent",4.44089209850063e-16,4.95707049783052e-05,0,-3.29424614764484e-06,0,-9.63517295771155e-06,1,1,1
1,77,20360788,100,20,"n=100, p=20","independent",5,3,1.45031698804734,"primary_controlled","sqrt_group_size",4.44089209850063e-16,4.95707049783052e-05,0,-3.29424614764484e-06,0,-9.63517295771155e-06,1,1,1
1,78,20360789,100,20,"n=100, p=20","independent",5,3,1.50606273722688,"primary_controlled","equal_parent",2.1094237467878e-15,5.72482885684819e-05,0,-2.90666629432224e-06,0,6.8817647500552e-06,1,1,1
1,78,20360789,100,20,"n=100, p=20","independent",5,3,1.50606273722688,"primary_controlled","sqrt_group_size",2.1094237467878e-15,5.72482885684819e-05,0,-2.90666629432224e-06,0,6.8817647500552e-06,1,1,1
1,79,20360790,100,20,"n=100, p=20","independent",5,3,1.6285478613936,"primary_controlled","equal_parent",1.77635683940025e-15,3.58882055898869e-05,0,-2.44654361658547e-07,0,5.56299425436002e-06,1,1,1
1,79,20360790,100,20,"n=100, p=20","independent",5,3,1.6285478613936,"primary_controlled","sqrt_group_size",1.77635683940025e-15,3.58882055898869e-05,0,-2.44654361658547e-07,0,5.56299425436002e-06,1,1,1
1,80,20360791,100,20,"n=100, p=20","independent",5,3,1.29093388865695,"primary_controlled","equal_parent",6.66133814775094e-16,2.49475399620857e-05,0,1.16121111548573e-06,0,-1.63887060002921e-05,1,1,1
1,80,20360791,100,20,"n=100, p=20","independent",5,3,1.29093388865695,"primary_controlled","sqrt_group_size",6.66133814775094e-16,2.49475399620857e-05,0,1.16121111548573e-06,0,-1.63887060002921e-05,1,1,1
1,81,20360792,100,20,"n=100, p=20","independent",5,3,1.02396006028927,"primary_controlled","equal_parent",6.66133814775094e-16,5.0679526904389e-05,0,-2.75595416043828e-07,0,1.32679376196876e-06,1,1,1
1,81,20360792,100,20,"n=100, p=20","independent",5,3,1.02396006028927,"primary_controlled","sqrt_group_size",6.66133814775094e-16,5.0679526904389e-05,0,-2.75595416043828e-07,0,1.32679376196876e-06,1,1,1
1,82,20360793,100,20,"n=100, p=20","independent",5,3,1.24539445457016,"primary_controlled","equal_parent",1.55431223447522e-15,5.80861544652428e-05,0,-3.31621611948663e-07,0,1.64233403210368e-06,1,1,1
1,82,20360793,100,20,"n=100, p=20","independent",5,3,1.24539445457016,"primary_controlled","sqrt_group_size",1.55431223447522e-15,5.80861544652428e-05,0,-3.31621611948663e-07,0,1.64233403210368e-06,1,1,1
1,83,20360794,100,20,"n=100, p=20","independent",5,3,1.61170510738458,"primary_controlled","equal_parent",7.7715611723761e-16,3.19426577485896e-05,0,2.23663954601605e-06,0,-1.21912857808937e-07,1,1,1
1,83,20360794,100,20,"n=100, p=20","independent",5,3,1.61170510738458,"primary_controlled","sqrt_group_size",7.7715611723761e-16,3.19426577485896e-05,0,2.23663954601605e-06,0,-1.21912857808937e-07,1,1,1
1,84,20360795,100,20,"n=100, p=20","independent",5,3,1.05826991861666,"primary_controlled","equal_parent",2.1094237467878e-15,2.00213441557158e-05,0,1.43761772042339e-07,0,1.53435492311615e-07,1,1,1
1,84,20360795,100,20,"n=100, p=20","independent",5,3,1.05826991861666,"primary_controlled","sqrt_group_size",2.1094237467878e-15,2.00213441557158e-05,0,1.43761772042339e-07,0,1.53435492311615e-07,1,1,1
1,85,20360796,100,20,"n=100, p=20","independent",5,3,0.985449189798971,"primary_controlled","equal_parent",9.99200722162641e-16,4.78562962555009e-05,0,6.81593133045055e-08,0,-9.24826066839302e-07,1,1,1
1,85,20360796,100,20,"n=100, p=20","independent",5,3,0.985449189798971,"primary_controlled","sqrt_group_size",9.99200722162641e-16,4.78562962555009e-05,0,6.81593133045055e-08,0,-9.24826066839302e-07,1,1,1
1,86,20360797,100,20,"n=100, p=20","independent",5,3,1.34384074551134,"primary_controlled","equal_parent",7.7715611723761e-16,2.03799920439281e-05,0,-1.89887185131354e-06,0,-1.59132866217604e-06,1,1,1
1,86,20360797,100,20,"n=100, p=20","independent",5,3,1.34384074551134,"primary_controlled","sqrt_group_size",7.7715611723761e-16,2.03799920439281e-05,0,-1.89887185131354e-06,0,-1.59132866217604e-06,1,1,1
1,87,20360798,100,20,"n=100, p=20","independent",5,3,1.64963322961177,"primary_controlled","equal_parent",5.55111512312578e-16,4.79851674622078e-05,0,-2.24812203208913e-06,0,2.83186199823149e-07,1,1,1
1,87,20360798,100,20,"n=100, p=20","independent",5,3,1.64963322961177,"primary_controlled","sqrt_group_size",5.55111512312578e-16,4.79851674622078e-05,0,-2.24812203208913e-06,0,2.83186199823149e-07,1,1,1
1,88,20360799,100,20,"n=100, p=20","independent",5,3,1.37864697927317,"primary_controlled","equal_parent",8.88178419700125e-16,3.92523460459076e-05,0,-1.28582196223803e-07,0,3.774172367077e-06,1,1,1
1,88,20360799,100,20,"n=100, p=20","independent",5,3,1.37864697927317,"primary_controlled","sqrt_group_size",8.88178419700125e-16,3.92523460459076e-05,0,-1.28582196223803e-07,0,3.774172367077e-06,1,1,1
1,89,20360800,100,20,"n=100, p=20","independent",5,3,1.16624721238278,"primary_controlled","equal_parent",1.11022302462516e-15,3.2175788975493e-05,0,-6.4478487926678e-07,0,5.73228584599406e-07,1,1,1
1,89,20360800,100,20,"n=100, p=20","independent",5,3,1.16624721238278,"primary_controlled","sqrt_group_size",1.11022302462516e-15,3.2175788975493e-05,0,-6.4478487926678e-07,0,5.73228584599406e-07,1,1,1
1,90,20360801,100,20,"n=100, p=20","independent",5,3,1.16420359339965,"primary_controlled","equal_parent",2.22044604925031e-15,2.24245381320707e-05,0,6.64256050164624e-09,0,-1.39541999377713e-06,1,1,1
1,90,20360801,100,20,"n=100, p=20","independent",5,3,1.16420359339965,"primary_controlled","sqrt_group_size",2.22044604925031e-15,2.24245381320707e-05,0,6.64256050164624e-09,0,-1.39541999377713e-06,1,1,1
1,91,20360802,100,20,"n=100, p=20","independent",5,3,1.14481654062998,"primary_controlled","equal_parent",6.66133814775094e-16,5.72358981898436e-05,0,-1.51373257040177e-07,0,2.14709428436599e-06,1,1,1
1,91,20360802,100,20,"n=100, p=20","independent",5,3,1.14481654062998,"primary_controlled","sqrt_group_size",6.66133814775094e-16,5.72358981898436e-05,0,-1.51373257040177e-07,0,2.14709428436599e-06,1,1,1
1,92,20360803,100,20,"n=100, p=20","independent",5,3,1.31233050304492,"primary_controlled","equal_parent",3.33066907387547e-16,4.41315186531964e-05,0,-5.05109864601394e-07,0,3.19374054980059e-07,1,1,1
1,92,20360803,100,20,"n=100, p=20","independent",5,3,1.31233050304492,"primary_controlled","sqrt_group_size",3.33066907387547e-16,4.41315186531964e-05,0,-5.05109864601394e-07,0,3.19374054980059e-07,1,1,1
1,93,20360804,100,20,"n=100, p=20","independent",5,3,1.42756201292583,"primary_controlled","equal_parent",6.66133814775094e-16,3.69055143911415e-05,0,-9.75244135670295e-07,0,8.98906978830105e-06,1,1,1
1,93,20360804,100,20,"n=100, p=20","independent",5,3,1.42756201292583,"primary_controlled","sqrt_group_size",6.66133814775094e-16,3.69055143911415e-05,0,-9.75244135670295e-07,0,8.98906978830105e-06,1,1,1
1,94,20360805,100,20,"n=100, p=20","independent",5,3,1.31009440325107,"primary_controlled","equal_parent",8.88178419700125e-16,2.09403861461474e-05,0,-2.53981466746822e-07,0,-1.42084857435165e-07,1,1,1
1,94,20360805,100,20,"n=100, p=20","independent",5,3,1.31009440325107,"primary_controlled","sqrt_group_size",8.88178419700125e-16,2.09403861461474e-05,0,-2.53981466746822e-07,0,-1.42084857435165e-07,1,1,1
1,95,20360806,100,20,"n=100, p=20","independent",5,3,1.27380443731782,"primary_controlled","equal_parent",1.99840144432528e-15,4.42384497423618e-05,0,-5.17185477333371e-07,0,2.04660618718933e-06,1,1,1
1,95,20360806,100,20,"n=100, p=20","independent",5,3,1.27380443731782,"primary_controlled","sqrt_group_size",1.99840144432528e-15,4.42384497423618e-05,0,-5.17185477333371e-07,0,2.04660618718933e-06,1,1,1
1,96,20360807,100,20,"n=100, p=20","independent",5,3,1.19619886189619,"primary_controlled","equal_parent",1.99840144432528e-15,3.43000460810992e-05,0,-1.10540043785079e-08,0,3.09062052394893e-07,1,1,1
1,96,20360807,100,20,"n=100, p=20","independent",5,3,1.19619886189619,"primary_controlled","sqrt_group_size",1.99840144432528e-15,3.43000460810992e-05,0,-1.10540043785079e-08,0,3.09062052394893e-07,1,1,1
1,97,20360808,100,20,"n=100, p=20","independent",5,3,1.30570339370616,"primary_controlled","equal_parent",4.44089209850063e-16,2.31215934705393e-05,0,-8.87537292548757e-07,0,-2.83082904672938e-07,1,1,1
1,97,20360808,100,20,"n=100, p=20","independent",5,3,1.30570339370616,"primary_controlled","sqrt_group_size",4.44089209850063e-16,2.31215934705393e-05,0,-8.87537292548757e-07,0,-2.83082904672938e-07,1,1,1
1,98,20360809,100,20,"n=100, p=20","independent",5,3,1.23728440470205,"primary_controlled","equal_parent",2.55351295663786e-15,1.1714718036059e-05,0,3.22913952688353e-07,0,-2.79743334985483e-06,1,1,1
1,98,20360809,100,20,"n=100, p=20","independent",5,3,1.23728440470205,"primary_controlled","sqrt_group_size",2.55351295663786e-15,1.1714718036059e-05,0,3.22913952688353e-07,0,-2.79743334985483e-06,1,1,1
1,99,20360810,100,20,"n=100, p=20","independent",5,3,0.934255971344992,"primary_controlled","equal_parent",1.66533453693773e-15,4.75979199448082e-05,0,-4.54487719769858e-06,0,1.39998068315883e-05,1,1,1
1,99,20360810,100,20,"n=100, p=20","independent",5,3,0.934255971344992,"primary_controlled","sqrt_group_size",1.66533453693773e-15,4.75979199448082e-05,0,-4.54487719769858e-06,0,1.39998068315883e-05,1,1,1
1,100,20360811,100,20,"n=100, p=20","independent",5,3,1.18076394003973,"primary_controlled","equal_parent",2.66453525910038e-15,2.53399088721364e-05,0,2.52118423471615e-07,0,1.93560007466509e-06,1,1,1
1,100,20360811,100,20,"n=100, p=20","independent",5,3,1.18076394003973,"primary_controlled","sqrt_group_size",2.66453525910038e-15,2.53399088721364e-05,0,2.52118423471615e-07,0,1.93560007466509e-06,1,1,1
2,1,20460712,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.42523812953293,"primary_controlled","equal_parent",2.33146835171283e-15,0.000120722744790589,0,-6.34114335218428e-06,0,1.4198584028513e-06,1,1,1
2,1,20460712,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.42523812953293,"primary_controlled","sqrt_group_size",2.33146835171283e-15,0.000120722744790589,0,-6.34114335218428e-06,0,1.4198584028513e-06,1,1,1
2,2,20460713,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.26164999622836,"primary_controlled","equal_parent",1.77635683940025e-15,0.000100306568091555,0,-4.01842326309687e-05,0,-2.95870772304418e-06,1,1,1
2,2,20460713,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.26164999622836,"primary_controlled","sqrt_group_size",1.77635683940025e-15,0.000100306568091555,0,-4.01842326309687e-05,0,-2.95870772304418e-06,1,1,1
2,3,20460714,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.12667739358137,"primary_controlled","equal_parent",2.1094237467878e-15,9.85052788312975e-05,0,-1.60241210811485e-06,0,4.90058929614179e-06,1,1,1
2,3,20460714,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.12667739358137,"primary_controlled","sqrt_group_size",2.1094237467878e-15,9.85052788312975e-05,0,-1.60241210811485e-06,0,4.90058929614179e-06,1,1,1
2,4,20460715,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.06562530226843,"primary_controlled","equal_parent",8.88178419700125e-16,8.37902683837255e-05,0,8.06240213035991e-07,0,1.38048690525583e-05,0.997322619024111,1,1
2,4,20460715,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.06562530226843,"primary_controlled","sqrt_group_size",8.88178419700125e-16,8.37902683837255e-05,0,8.06240213035991e-07,0,1.38048690525583e-05,0.997322619024111,1,1
2,5,20460716,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.00012198278091,"primary_controlled","equal_parent",2.33146835171283e-15,0.000101891601449522,0,-8.89991676489288e-06,0,-1.79037236658353e-06,1,1,1
2,5,20460716,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.00012198278091,"primary_controlled","sqrt_group_size",2.33146835171283e-15,0.000101891601449522,0,-8.89991676489288e-06,0,-1.79037236658353e-06,1,1,1
2,6,20460717,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.44877951564054,"primary_controlled","equal_parent",4.44089209850063e-16,9.22663136259825e-05,0,-1.03981647905371e-05,0,6.92006522773347e-06,1,1,1
2,6,20460717,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.44877951564054,"primary_controlled","sqrt_group_size",4.44089209850063e-16,9.22663136259825e-05,0,-1.03981647905371e-05,0,6.92006522773347e-06,1,1,1
2,7,20460718,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.14788139780283,"primary_controlled","equal_parent",2.22044604925031e-15,8.36921294187937e-05,0,-4.71776027843873e-06,0,1.08102752782724e-05,0.997293635091789,1,1
2,7,20460718,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.14788139780283,"primary_controlled","sqrt_group_size",2.22044604925031e-15,8.36921294187937e-05,0,-4.71776027843873e-06,0,1.08102752782724e-05,0.997293635091789,1,1
2,8,20460719,100,20,"n=100, p=20","ar1_rho_0.5",5,3,0.961215526154277,"primary_controlled","equal_parent",1.55431223447522e-15,0.000108495439574054,0,-3.64100168197545e-05,0,7.81585965881071e-06,1,1,1
2,8,20460719,100,20,"n=100, p=20","ar1_rho_0.5",5,3,0.961215526154277,"primary_controlled","sqrt_group_size",1.55431223447522e-15,0.000108495439574054,0,-3.64100168197545e-05,0,7.81585965881071e-06,1,1,1
2,9,20460720,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.53588529195956,"primary_controlled","equal_parent",1.88737914186277e-15,0.000121261538259228,0,-6.9592064713131e-06,0,2.81729621076643e-06,1,1,1
2,9,20460720,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.53588529195956,"primary_controlled","sqrt_group_size",1.88737914186277e-15,0.000121261538259228,0,-6.9592064713131e-06,0,2.81729621076643e-06,1,1,1
2,10,20460721,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.31641233844958,"primary_controlled","equal_parent",4.44089209850063e-16,9.99712140226241e-05,0,-1.92083984784652e-06,0,-9.93608172072946e-06,1,1,1
2,10,20460721,100,20,"n=100, p=20","ar1_rho_0.5",5,3,1.31641233844958,"primary_controlled","sqrt_group_size",4.44089209850063e-16,9.99712140226241e-05,0,-1.92083984784652e-06,0,-9.93608172072946e-06,1,1,1
